-13.0 0.0 0.0 generic 0.07126846132734206 0.9814126293194354 -0.17818545783850231
-12.0 -5.0 0.0 generic -0.48899311688858504 0.8666171231813896 0.09930001715074785
-12.0 -4.0 -1.0 generic -0.31611614262162957 0.9221939595277415 -0.22277541460386055
-12.0 -4.0 0.0 generic -0.22739979013909514 0.9726478586606138 -0.04738647972393037
-12.0 -4.0 1.0 generic -0.36108773059627186 0.9267543149808573 0.10364405648312672
-12.0 -3.0 -1.0 generic -0.10771413865708936 0.9929724726199914 0.04902379955967229
-12.0 -3.0 0.0 generic -0.1023559274111149 0.9918144229077283 0.07633750460893735
-12.0 -3.0 1.0 generic -0.14654016276206433 0.9891513408981049 -0.010276452132275384
-12.0 -2.0 -2.0 generic -0.23771849605488043 0.9509593598349078 -0.19790455412366847
-12.0 -2.0 -1.0 generic -0.09270230864787521 0.99081324393845 -0.0984652100042172
-12.0 -2.0 0.0 generic 0.01933513292898818 0.9953871104647276 -0.09397155383156167
-12.0 -2.0 1.0 generic -0.03707267278005615 0.9991977839766589 -0.015146134918910118
-12.0 -2.0 2.0 generic -0.24681547799898765 0.9537284780997143 0.17170937612471945
-12.0 -1.0 -2.0 generic -0.11575424348443542 0.9895815697970337 -0.08561116635534993
-12.0 -1.0 -1.0 generic -0.08432506901434329 0.9938597405224509 -0.07163866887781473
-12.0 -1.0 0.0 generic -0.04546865673871654 0.9972902257100965 -0.05783430583921098
-12.0 -1.0 1.0 generic 0.013259448162742896 0.9997212768019382 -0.019533451260054065
-12.0 -1.0 2.0 generic -0.1371458126543258 0.9904435238233971 -0.014582597804988329
-12.0 0.0 -2.0 generic -0.06197315793771511 0.9979926988251281 0.013034598502975316
-12.0 0.0 -1.0 generic 0.0034431526998665377 0.9980459725742624 0.06238895176295631
-12.0 0.0 0.0 generic 0.0131603905964824 0.9998664604399717 -0.00968841482475776
-12.0 0.0 1.0 generic 0.06273411507020357 0.9920709177224193 -0.10890236448316847
-12.0 0.0 2.0 generic -0.027997279373690787 0.9995602238234869 0.009772986688891889
-12.0 1.0 -2.0 generic 0.0009035291811889735 0.9997121992425633 0.02397294916760794
-12.0 1.0 -1.0 generic 0.04284109043981146 0.9988749229712066 -0.02033541746187551
-12.0 1.0 0.0 generic 0.03627404653291337 0.9993036812606438 0.008737627922364695
-12.0 1.0 1.0 generic 0.04265110966044289 0.9939225352630818 -0.10148338147258383
-12.0 1.0 2.0 generic 0.1109173643129246 0.9930999449300166 -0.03807673364185324
-12.0 2.0 -2.0 generic 0.18979692547377702 0.9627771077709959 0.19245094907537072
-12.0 2.0 -1.0 generic 0.016783020237463964 0.9996007161300011 -0.022731883288753734
-12.0 2.0 0.0 generic 0.0517045350474334 0.9973407980924613 -0.05136120608183013
-12.0 2.0 1.0 generic 0.06596375667605597 0.9963801470737714 -0.053622619261468836
-12.0 2.0 2.0 generic 0.23481194531126556 0.9654260210788567 -0.1132075444934986
-12.0 3.0 -1.0 generic 0.1508230279932139 0.9877889581522518 0.039056220382851295
-12.0 3.0 0.0 generic 0.10683708002634555 0.992987409888617 0.05061464321950025
-12.0 3.0 1.0 generic 0.1358533461559835 0.9895693652967337 0.04792013747500613
-12.0 4.0 -1.0 generic 0.40876103737823866 0.908520019741315 0.08663595107076928
-12.0 4.0 0.0 generic 0.25359260175182147 0.9660056147865209 0.05023887449672562
-12.0 4.0 1.0 generic 0.2896058136735628 0.9442815829388325 -0.1563993758814213
-12.0 5.0 0.0 generic 0.5437486884929513 0.8345363536157633 -0.08880562041486077
-11.0 -6.0 -1.0 generic -0.4862643730381847 0.871951502968263 -0.05698715603226354
-11.0 -6.0 0.0 generic -0.5358643673291733 0.8421247381301648 0.06062429568383861
-11.0 -6.0 1.0 generic -0.46079377838184415 0.8850270436280226 0.06630404074503247
-11.0 -5.0 -2.0 generic -0.44244501606856135 0.8889100474787401 -0.1186648019207818
-11.0 -5.0 -1.0 generic -0.22049973765544167 0.9735672491162244 -0.05955398488345619
-11.0 -5.0 0.0 generic -0.40262857813231046 0.915347854568215 0.0053416461878135575
-11.0 -5.0 1.0 generic -0.33052186598327654 0.9433224927597674 0.029966159814295054
-11.0 -5.0 2.0 generic -0.3492136837384052 0.9291444104180215 0.12141032759312076
-11.0 -4.0 -2.0 generic -0.17887928715907853 0.9837164678050115 -0.01743879485086209
-11.0 -4.0 -1.0 generic -0.2061129501785861 0.9782684297780851 -0.022546197992809675
-11.0 -4.0 0.0 generic -0.2296604501646999 0.9721790721160352 -0.04608610794826842
-11.0 -4.0 1.0 generic -0.24735710636755265 0.9687344508285936 0.019183995489620114
-11.0 -4.0 2.0 generic -0.2375100090037554 0.9712974626037647 -0.013047403333036325
-11.0 -3.0 -2.0 generic -0.16539232152565994 0.986134730016338 -0.01355264577567887
-11.0 -3.0 -1.0 generic -0.19835130359470082 0.9801305325817361 -0.0009483878372508638
-11.0 -3.0 0.0 generic -0.22086135925363873 0.9752956837626211 0.00431151936341773
-11.0 -3.0 1.0 generic -0.14589785826319537 0.9883319825883088 -0.043745938362453725
-11.0 -3.0 2.0 generic -0.12181748766922365 0.989986903636154 -0.07131921408900349
-11.0 -2.0 -2.0 generic -0.20059033938532958 0.9713631045281262 -0.12734690762280015
-11.0 -2.0 -1.0 generic -0.17874798991616103 0.981620841964198 -0.06685565569734934
-11.0 -2.0 0.0 generic -0.06524169823892494 0.9978601719116796 0.004312551436512366
-11.0 -2.0 1.0 generic -0.03394836005652123 0.9992954555833113 0.01600316457208869
-11.0 -2.0 2.0 generic -0.10782035665119011 0.9940317209330164 -0.01660447063271788
-11.0 -1.0 -2.0 generic -0.16438422837780312 0.9815679332219409 -0.09747932040130494
-11.0 -1.0 -1.0 generic -0.12633477553591269 0.9913934006655079 -0.03433146637904741
-11.0 -1.0 0.0 generic -0.043818965853496344 0.9961619751908596 -0.07577082150826914
-11.0 -1.0 1.0 generic -0.07564577780072229 0.991439936914163 -0.10641695245103015
-11.0 -1.0 2.0 generic -0.060848935290116424 0.9980925268170938 -0.010426646664499826
-11.0 0.0 -2.0 generic -0.08830676817531223 0.994800573244108 -0.0507319834268323
-11.0 0.0 -1.0 generic -0.07239428808765552 0.9973669275365671 -0.004275381255338068
-11.0 0.0 0.0 generic -0.01852583945000728 0.9954918307436214 -0.09302047178963582
-11.0 0.0 1.0 generic -0.09063298768386854 0.9861774040302647 -0.1387075675661434
-11.0 0.0 2.0 generic -0.031725066935541855 0.9986823949197043 -0.04033601591528691
-11.0 1.0 -2.0 generic 0.023142905421856232 0.9988224381489169 -0.042639687540138416
-11.0 1.0 -1.0 generic -0.04283167414084157 0.9983944581836359 -0.03706687921751705
-11.0 1.0 0.0 generic 0.06527837826459879 0.993918984558314 -0.08867798736155783
-11.0 1.0 1.0 generic 0.03546025507943351 0.9991398799231819 -0.021495828275593733
-11.0 1.0 2.0 generic 0.05092579134057127 0.9971841096584467 -0.055049207042673264
-11.0 2.0 -2.0 generic 0.028110914977861362 0.998409348623731 0.04887278398139364
-11.0 2.0 -1.0 generic 0.02594904703756672 0.9994001321059977 0.022935188704175904
-11.0 2.0 0.0 generic 0.09793182442098537 0.9915960241418322 -0.08453805443845583
-11.0 2.0 1.0 generic 0.02501541435372833 0.9994209422990697 -0.023065322782591983
-11.0 2.0 2.0 generic 0.13188589761576333 0.9876617522686898 -0.08444153652123103
-11.0 3.0 -2.0 generic 0.13979427081597448 0.9893551286374311 -0.04042265772219712
-11.0 3.0 -1.0 generic 0.13468493170161763 0.9903586195618412 0.032400213087298235
-11.0 3.0 0.0 generic 0.10405347401891982 0.9929948753667431 -0.0559826045878319
-11.0 3.0 1.0 generic 0.13622297034151928 0.9884685848441149 0.06612986544309261
-11.0 3.0 2.0 generic 0.13716772540936017 0.9902396997010439 0.024705307396073854
-11.0 4.0 -2.0 generic 0.1830078866748145 0.9829230754035037 -0.019244251749495355
-11.0 4.0 -1.0 generic 0.2879584481824981 0.9576422328797882 0.0011339757616293895
-11.0 4.0 0.0 generic 0.3101043508766791 0.9499952464208239 -0.03666501494977841
-11.0 4.0 1.0 generic 0.2201171081549513 0.9754143876043012 -0.010734576278639905
-11.0 4.0 2.0 generic 0.2042040796656293 0.9720676698388792 0.11569416179340902
-11.0 5.0 -2.0 generic 0.35575247767937496 0.919198753461561 0.1688603749468197
-11.0 5.0 -1.0 generic 0.27178885819020765 0.9593170600114294 0.07643032714983067
-11.0 5.0 0.0 generic 0.4180273929734685 0.9067017701476482 -0.05608028807144954
-11.0 5.0 1.0 generic 0.37349265991531894 0.9269911476310381 -0.0345057267224027
-11.0 5.0 2.0 generic 0.408611109821017 0.9100755570310116 -0.06927800078575756
-11.0 6.0 -1.0 generic 0.47718567781132754 0.8731266636545953 0.09971789244985331
-11.0 6.0 0.0 generic 0.5056345862229523 0.8627469500928705 0.0011684568421423032
-11.0 6.0 1.0 generic 0.4749236909306224 0.8795655146748989 -0.02849549358916076
-10.0 -8.0 -1.0 generic -0.533025701498313 0.8396183617115361 -0.1045208504881808
-10.0 -8.0 0.0 generic -0.6099042273273657 0.791620316937413 0.036798196572360053
-10.0 -8.0 1.0 generic -0.582261619712226 0.8108437543937875 0.05919300751123273
-10.0 -7.0 -2.0 generic -0.43966413567029716 0.8926721304632889 -0.09915601477929502
-10.0 -7.0 -1.0 generic -0.3287876046415568 0.9444029617058818 0.0013254918627750908
-10.0 -7.0 0.0 generic -0.3322837131009663 0.9425350899332883 0.03485883282887254
-10.0 -7.0 1.0 generic -0.3019464389926838 0.9525889101093628 0.03745285422603406
-10.0 -7.0 2.0 generic -0.46148685402000184 0.880937006513735 0.10478489437365168
-10.0 -6.0 -2.0 generic -0.341963359521656 0.930095122514901 0.13410489845591136
-10.0 -6.0 -1.0 generic -0.3752676337693756 0.9268918203038571 0.006764353246859245
-10.0 -6.0 0.0 generic -0.402011441767501 0.915386258979236 0.02132598265552707
-10.0 -6.0 1.0 generic -0.4136764604687387 0.9100772155209252 -0.02512464565730821
-10.0 -6.0 2.0 generic -0.3481934134977279 0.9245475269999811 -0.15483286823704184
-10.0 -5.0 -2.0 generic -0.34390306477487403 0.9386761405671175 -0.02485528400574483
-10.0 -5.0 -1.0 generic -0.4099585478231777 0.9114445893089578 -0.03468068140227989
-10.0 -5.0 0.0 generic -0.39789672078844096 0.9164835667830071 0.041666189880255146
-10.0 -5.0 1.0 generic -0.349218553734285 0.9365410759982155 0.03061396204709058
-10.0 -5.0 2.0 generic -0.34882457233040365 0.93682993434315 -0.02590544019379058
-10.0 -4.0 -2.0 generic -0.32257049555903644 0.9427714263509654 -0.08444118086606404
-10.0 -4.0 -1.0 generic -0.2772807408740692 0.9607678855204282 0.006360885912360683
-10.0 -4.0 0.0 generic -0.36787613045579554 0.9298152420877721 -0.010524647200552378
-10.0 -4.0 1.0 generic -0.23143694756946903 0.9718515893025806 -0.04406163463151147
-10.0 -4.0 2.0 generic -0.2759831501358603 0.9558342747193385 -0.10106502900520474
-10.0 -3.0 -2.0 generic -0.27450945476619887 0.9614894058225953 -0.013515979802473911
-10.0 -3.0 -1.0 generic -0.14676816146469956 0.9877660433987049 0.052700571776292844
